InvoiceNo,UniqueItem,TotalPrice,CustomerID,Country,InvoiceDate
537135,115,722.36,17059.0,United Kingdom,2010-12-05 12:35:00
537136,34,273.76,12748.0,United Kingdom,2010-12-05 12:42:00
537137,66,535.6,16327.0,United Kingdom,2010-12-05 12:43:00
537138,33,273.3,17211.0,United Kingdom,2010-12-05 12:44:00
537139,3,33.15,17026.0,United Kingdom,2010-12-05 12:47:00
537140,33,70.42,12748.0,United Kingdom,2010-12-05 12:53:00
537141,37,517.65,15570.0,United Kingdom,2010-12-05 12:57:00
537142,15,41.45,12748.0,United Kingdom,2010-12-05 12:57:00
537144,95,343.28,15880.0,United Kingdom,2010-12-05 13:00:00
537153,41,623.75,16718.0,United Kingdom,2010-12-05 13:03:00
537154,54,1021.45,15808.0,United Kingdom,2010-12-05 13:05:00
537155,30,75.64,12748.0,United Kingdom,2010-12-05 13:05:00
537156,17,251.25,17858.0,United Kingdom,2010-12-05 13:08:00
537158,10,184.8,16393.0,United Kingdom,2010-12-05 13:10:00
537159,28,292.95,14527.0,United Kingdom,2010-12-05 13:17:00
537160,26,283.15,14161.0,United Kingdom,2010-12-05 13:18:00
537163,21,384.72,17863.0,United Kingdom,2010-12-05 13:21:00
537176,19,131.5,16411.0,United Kingdom,2010-12-05 13:26:00
537179,13,806.28,13767.0,United Kingdom,2010-12-05 13:29:00
537192,53,211.8,16402.0,United Kingdom,2010-12-05 13:42:00
537193,32,460.6,15023.0,United Kingdom,2010-12-05 13:49:00
537194,1,271.2,17402.0,United Kingdom,2010-12-05 13:53:00
537195,32,650.64,15311.0,United Kingdom,2010-12-05 13:55:00
537196,74,411.42,15426.0,United Kingdom,2010-12-05 13:55:00
537197,17,286.5,12647.0,Germany,2010-12-05 14:02:00
537198,2,85.5,12647.0,Germany,2010-12-05 14:03:00
537199,32,156.74,15894.0,United Kingdom,2010-12-05 14:06:00
537200,28,112.9,15867.0,United Kingdom,2010-12-05 14:17:00
537201,70,1631.3,12472.0,Germany,2010-12-05 14:19:00
537202,43,269.7,14506.0,United Kingdom,2010-12-05 14:25:00
537204,32,198.43,15555.0,United Kingdom,2010-12-05 14:45:00
537205,11,165.86,13034.0,United Kingdom,2010-12-05 14:52:00
537206,4,85.55,15235.0,United Kingdom,2010-12-05 15:02:00
537207,23,188.77,17402.0,United Kingdom,2010-12-05 15:06:00
537208,57,297.92,15889.0,United Kingdom,2010-12-05 15:12:00
537209,41,192.68,14606.0,United Kingdom,2010-12-05 15:12:00
537210,15,209.84,15953.0,United Kingdom,2010-12-05 15:15:00
537211,16,355.75,16143.0,United Kingdom,2010-12-05 15:18:00
537212,30,473.39,12720.0,Germany,2010-12-05 15:21:00
537213,6,8.65,12748.0,United Kingdom,2010-12-05 15:26:00
537214,13,1668.2,16422.0,United Kingdom,2010-12-05 15:35:00
537215,7,358.56,12747.0,United Kingdom,2010-12-05 15:38:00
537216,18,569.5,15502.0,United Kingdom,2010-12-05 15:40:00
537217,4,167.2,15502.0,United Kingdom,2010-12-05 15:40:00
537218,16,320.08,12763.0,Japan,2010-12-05 15:46:00
537219,67,423.52,14081.0,United Kingdom,2010-12-05 15:47:00
537220,1,3.35,,United Kingdom,2010-12-05 15:49:00
537221,7,37.35,17965.0,United Kingdom,2010-12-05 15:54:00
537222,25,133.48,14404.0,United Kingdom,2010-12-05 16:00:00
537223,9,164.7,13579.0,United Kingdom,2010-12-05 16:10:00
537224,122,1415.97,13174.0,United Kingdom,2010-12-05 16:24:00
537225,60,496.48,12748.0,United Kingdom,2010-12-05 16:41:00
537226,9,113.48,15987.0,United Kingdom,2010-12-06 08:34:00
537227,20,922.4,17677.0,United Kingdom,2010-12-06 08:42:00
537228,1,25.2,17677.0,United Kingdom,2010-12-06 08:43:00
537229,1,17.4,17677.0,United Kingdom,2010-12-06 08:44:00
537230,1,2.95,,United Kingdom,2010-12-06 09:20:00
537231,18,308.8,13652.0,United Kingdom,2010-12-06 09:21:00
537233,9,353.0,17428.0,United Kingdom,2010-12-06 09:37:00
537235,5,2567.64,17381.0,United Kingdom,2010-12-06 09:45:00
537236,9,375.69,16858.0,United Kingdom,2010-12-06 09:52:00
537237,595,7335.45,,United Kingdom,2010-12-06 09:58:00
537238,15,164.2,16161.0,United Kingdom,2010-12-06 10:03:00
537239,13,210.19,18219.0,United Kingdom,2010-12-06 10:05:00
537240,568,7660.48,,United Kingdom,2010-12-06 10:08:00
537241,15,364.92,14293.0,United Kingdom,2010-12-06 10:18:00
537242,29,412.22,14748.0,United Kingdom,2010-12-06 10:19:00
537243,2,50.4,16638.0,United Kingdom,2010-12-06 10:19:00
537244,11,300.66,17674.0,United Kingdom,2010-12-06 10:20:00
537245,3,58.2,14748.0,United Kingdom,2010-12-06 10:24:00
537246,7,129.4,12808.0,Portugal,2010-12-06 10:27:00
537247,3,223.68,13094.0,United Kingdom,2010-12-06 10:34:00
537248,4,56.25,15899.0,United Kingdom,2010-12-06 10:36:00
537249,1,33.0,16955.0,United Kingdom,2010-12-06 10:38:00
537250,14,196.44,12708.0,Germany,2010-12-06 10:43:00
537252,1,26.35,,United Kingdom,2010-12-06 10:46:00
537253,23,351.47,,United Kingdom,2010-12-06 10:53:00
537254,55,382.69,15898.0,United Kingdom,2010-12-06 11:01:00
537255,20,303.5,14443.0,United Kingdom,2010-12-06 11:03:00
537256,11,2263.8,16210.0,United Kingdom,2010-12-06 11:06:00
537257,9,142.5,17691.0,United Kingdom,2010-12-06 11:10:00
537258,10,142.25,17227.0,United Kingdom,2010-12-06 11:16:00
537262,54,611.51,15039.0,United Kingdom,2010-12-06 11:26:00
537265,38,270.72,15919.0,United Kingdom,2010-12-06 11:26:00
537298,9,153.5,13497.0,United Kingdom,2010-12-06 11:37:00
537301,14,102.66,15860.0,United Kingdom,2010-12-06 11:38:00
537312,9,311.24,14189.0,United Kingdom,2010-12-06 11:42:00
537313,5,123.15,15304.0,United Kingdom,2010-12-06 11:42:00
537332,12,322.8,14344.0,United Kingdom,2010-12-06 11:58:00
537334,44,430.73,16719.0,United Kingdom,2010-12-06 12:06:00
537335,23,98.7,15048.0,United Kingdom,2010-12-06 12:15:00
537346,34,673.37,15301.0,United Kingdom,2010-12-06 12:21:00
537350,12,419.06,14708.0,United Kingdom,2010-12-06 12:23:00
537351,29,116.08,16898.0,United Kingdom,2010-12-06 12:23:00
537354,38,133.07,12748.0,United Kingdom,2010-12-06 12:23:00
537359,10,184.1,14825.0,United Kingdom,2010-12-06 12:30:00
537360,1,76.32,18113.0,United Kingdom,2010-12-06 12:31:00
537361,1,0.0,,United Kingdom,2010-12-06 12:34:00
537362,56,392.62,17596.0,United Kingdom,2010-12-06 12:34:00
537363,1,0.0,,United Kingdom,2010-12-06 12:35:00
537364,1,0.0,,United Kingdom,2010-12-06 12:36:00
537365,21,449.95,15078.0,United Kingdom,2010-12-06 12:38:00
537366,12,308.05,14085.0,United Kingdom,2010-12-06 12:39:00
537367,1,25.2,15078.0,United Kingdom,2010-12-06 12:39:00
537368,15,377.5,14911.0,EIRE,2010-12-06 12:40:00
537369,49,252.8,17860.0,United Kingdom,2010-12-06 12:41:00
537370,51,379.7,13155.0,United Kingdom,2010-12-06 12:44:00
537371,14,185.97,15028.0,United Kingdom,2010-12-06 12:47:00
537372,22,198.35,16919.0,United Kingdom,2010-12-06 12:52:00
537374,74,381.64,17259.0,United Kingdom,2010-12-06 12:55:00
537375,48,358.82,17019.0,United Kingdom,2010-12-06 12:55:00
537376,16,480.68,16722.0,United Kingdom,2010-12-06 12:59:00
537377,14,270.52,15882.0,United Kingdom,2010-12-06 13:01:00
537378,20,784.15,14911.0,EIRE,2010-12-06 13:06:00
537380,2,100.8,15882.0,United Kingdom,2010-12-06 13:12:00
537381,24,511.56,14667.0,United Kingdom,2010-12-06 13:13:00
537382,53,375.47,16710.0,United Kingdom,2010-12-06 13:13:00
537384,5,122.7,15984.0,United Kingdom,2010-12-06 13:21:00
537385,13,125.1,14487.0,United Kingdom,2010-12-06 13:22:00
537386,1,20.85,14911.0,EIRE,2010-12-06 13:32:00
537387,14,222.18,13468.0,United Kingdom,2010-12-06 13:34:00
537388,18,391.5,17682.0,United Kingdom,2010-12-06 13:35:00
537389,19,149.0,17757.0,United Kingdom,2010-12-06 13:41:00
537390,8,123.24,16658.0,United Kingdom,2010-12-06 13:47:00
537391,48,554.66,16550.0,United Kingdom,2010-12-06 13:53:00
537392,24,166.15,17068.0,United Kingdom,2010-12-06 13:58:00
537393,34,2415.04,13089.0,United Kingdom,2010-12-06 13:59:00
537394,5,81.18,13089.0,United Kingdom,2010-12-06 14:00:00
537395,49,150.22,15356.0,United Kingdom,2010-12-06 14:05:00
537396,29,292.84,17223.0,United Kingdom,2010-12-06 14:08:00
537397,10,244.2,16817.0,United Kingdom,2010-12-06 14:19:00
537399,50,427.74,13030.0,United Kingdom,2010-12-06 14:31:00
537400,49,422.81,17191.0,United Kingdom,2010-12-06 14:36:00
537401,1,0.0,,United Kingdom,2010-12-06 14:37:00
537403,11,30.45,17191.0,United Kingdom,2010-12-06 14:43:00
537404,11,56.85,17191.0,United Kingdom,2010-12-06 14:46:00
537405,45,406.69,17841.0,United Kingdom,2010-12-06 14:51:00
537407,6,192.7,15502.0,United Kingdom,2010-12-06 14:55:00
537409,16,406.16,15194.0,United Kingdom,2010-12-06 15:00:00
537410,1,151.2,14409.0,United Kingdom,2010-12-06 15:03:00
537411,3,9.65,,United Kingdom,2010-12-06 15:06:00
537412,1,177.6,14409.0,United Kingdom,2010-12-06 15:06:00
537415,9,227.4,16654.0,United Kingdom,2010-12-06 15:09:00
537418,33,137.11,17884.0,United Kingdom,2010-12-06 15:13:00
537419,14,510.95,13495.0,United Kingdom,2010-12-06 15:14:00
537420,18,335.3,17519.0,United Kingdom,2010-12-06 15:18:00
537421,48,292.54,17218.0,United Kingdom,2010-12-06 15:25:00
537422,27,217.55,17812.0,United Kingdom,2010-12-06 15:27:00
537423,6,166.0,14215.0,United Kingdom,2010-12-06 15:34:00
537424,3,92.55,15602.0,United Kingdom,2010-12-06 15:35:00
537425,1,0.0,,United Kingdom,2010-12-06 15:35:00
537426,1,0.0,,United Kingdom,2010-12-06 15:36:00
537427,1,0.0,,United Kingdom,2010-12-06 15:37:00
537428,22,450.92,17320.0,United Kingdom,2010-12-06 15:38:00
537429,20,82.12,12748.0,United Kingdom,2010-12-06 15:54:00
537430,1,0.0,,United Kingdom,2010-12-06 16:05:00
537432,1,0.0,,United Kingdom,2010-12-06 16:10:00
537433,4,417.62,12913.0,United Kingdom,2010-12-06 16:36:00
537434,674,8223.4,,United Kingdom,2010-12-06 16:57:00
537435,14,221.5,17920.0,United Kingdom,2010-12-06 16:58:00
537436,1,0.0,,United Kingdom,2010-12-06 17:00:00
537437,1,0.0,,United Kingdom,2010-12-06 17:00:00
537438,1,0.0,,United Kingdom,2010-12-06 17:00:00
537439,1,0.0,,United Kingdom,2010-12-06 17:01:00
537440,16,214.32,17869.0,United Kingdom,2010-12-06 17:16:00
537441,40,540.0,13564.0,United Kingdom,2010-12-06 17:26:00
537442,2,5.07,,United Kingdom,2010-12-06 17:29:00
537446,28,569.03,18055.0,United Kingdom,2010-12-07 09:13:00
537447,7,151.3,13963.0,United Kingdom,2010-12-07 09:21:00
537448,1,39.6,17450.0,United Kingdom,2010-12-07 09:23:00
537449,1,0.0,,United Kingdom,2010-12-07 09:26:00
537450,1,0.0,,United Kingdom,2010-12-07 09:26:00
537451,1,0.0,,United Kingdom,2010-12-07 09:27:00
537452,1,0.0,,United Kingdom,2010-12-07 09:28:00
537453,1,0.0,,United Kingdom,2010-12-07 09:28:00
537454,1,0.0,,United Kingdom,2010-12-07 09:30:00
537455,1,0.0,,United Kingdom,2010-12-07 09:31:00
537456,2,1989.24,17450.0,United Kingdom,2010-12-07 09:43:00
537457,19,1644.94,17511.0,United Kingdom,2010-12-07 09:51:00
537458,13,293.45,17091.0,United Kingdom,2010-12-07 09:55:00
537459,11,178.4,17470.0,United Kingdom,2010-12-07 09:57:00
537460,1,326.4,17616.0,United Kingdom,2010-12-07 10:04:00
537461,1,510.0,15649.0,United Kingdom,2010-12-07 10:06:00
537462,12,172.65,17228.0,United Kingdom,2010-12-07 10:06:00
537463,41,1033.52,12681.0,France,2010-12-07 10:08:00
537464,28,618.07,14907.0,United Kingdom,2010-12-07 10:14:00
537465,22,454.6,17735.0,United Kingdom,2010-12-07 10:32:00
537466,1,0.0,,United Kingdom,2010-12-07 10:33:00
537467,18,118.25,16059.0,United Kingdom,2010-12-07 10:36:00
537468,20,415.46,12567.0,France,2010-12-07 10:36:00
537469,1,102.0,17720.0,United Kingdom,2010-12-07 10:43:00
537470,5,111.25,15018.0,United Kingdom,2010-12-07 10:47:00
537471,1,17.85,14344.0,United Kingdom,2010-12-07 10:51:00
537472,6,111.54,12971.0,United Kingdom,2010-12-07 11:11:00
537476,3,957.5,15838.0,United Kingdom,2010-12-07 11:26:00
537484,28,1830.02,14733.0,United Kingdom,2010-12-07 11:30:00
537489,21,511.8,17017.0,United Kingdom,2010-12-07 11:33:00
537509,2,532.8,13756.0,United Kingdom,2010-12-07 11:41:00
537523,9,159.55,14176.0,United Kingdom,2010-12-07 11:45:00
537534,56,924.59,,United Kingdom,2010-12-07 11:48:00
537538,12,311.65,15353.0,United Kingdom,2010-12-07 11:49:00
537567,29,181.12,18119.0,United Kingdom,2010-12-07 11:59:00
537592,5,327.4,17491.0,United Kingdom,2010-12-07 12:18:00
537593,13,571.0,14282.0,United Kingdom,2010-12-07 12:21:00
537594,17,596.8,12647.0,Germany,2010-12-07 12:28:00
537595,23,118.32,13569.0,United Kingdom,2010-12-07 12:29:00
537598,14,319.0,14135.0,United Kingdom,2010-12-07 12:37:00
537599,1,19.9,17954.0,United Kingdom,2010-12-07 12:37:00
537601,9,108.78,17287.0,United Kingdom,2010-12-07 12:43:00
537603,15,373.49,14673.0,United Kingdom,2010-12-07 12:49:00
537604,45,1381.92,13488.0,United Kingdom,2010-12-07 13:01:00
537605,12,166.74,16221.0,United Kingdom,2010-12-07 13:13:00
537606,30,631.65,15002.0,United Kingdom,2010-12-07 13:16:00
537607,16,156.19,15965.0,United Kingdom,2010-12-07 13:18:00
537608,46,444.42,15024.0,United Kingdom,2010-12-07 13:20:00
537609,12,617.12,17675.0,United Kingdom,2010-12-07 13:22:00
537612,10,322.3,13769.0,United Kingdom,2010-12-07 13:28:00
537614,30,322.8,16904.0,United Kingdom,2010-12-07 13:29:00
537615,5,139.0,15898.0,United Kingdom,2010-12-07 13:30:00
537616,1,15.9,16904.0,United Kingdom,2010-12-07 13:30:00
537617,8,177.26,16086.0,United Kingdom,2010-12-07 13:45:00
537618,16,2022.16,15061.0,United Kingdom,2010-12-07 13:50:00
537619,7,230.4,13786.0,United Kingdom,2010-12-07 13:53:00
537620,6,97.8,13880.0,United Kingdom,2010-12-07 14:00:00
537621,4,19.5,,United Kingdom,2010-12-07 14:29:00
537622,23,165.94,13173.0,United Kingdom,2010-12-07 14:30:00
537623,44,383.93,15858.0,United Kingdom,2010-12-07 14:31:00
537624,53,306.84,12748.0,United Kingdom,2010-12-07 14:41:00
537625,6,87.5,15180.0,United Kingdom,2010-12-07 14:57:00
537626,31,711.79,12347.0,Iceland,2010-12-07 14:57:00
537627,12,713.88,14739.0,United Kingdom,2010-12-07 14:58:00
537628,16,378.75,16293.0,United Kingdom,2010-12-07 15:02:00
537629,18,356.87,17419.0,United Kingdom,2010-12-07 15:03:00
537631,1,17.4,17419.0,United Kingdom,2010-12-07 15:04:00
537632,1,13541.33,,United Kingdom,2010-12-07 15:08:00
537633,5,24.9,,United Kingdom,2010-12-07 15:14:00
537634,18,231.9,16775.0,United Kingdom,2010-12-07 15:15:00
537635,2,68.1,16306.0,United Kingdom,2010-12-07 15:18:00
537636,3,172.0,16950.0,United Kingdom,2010-12-07 15:20:00
537637,4,15.7,,United Kingdom,2010-12-07 15:22:00
537638,601,6293.86,,United Kingdom,2010-12-07 15:28:00
537639,1,0.0,,United Kingdom,2010-12-07 15:29:00
537640,148,11540.34,,United Kingdom,2010-12-07 15:31:00
537641,79,1240.19,,United Kingdom,2010-12-07 15:32:00
537642,122,2164.51,,United Kingdom,2010-12-07 15:33:00
537643,123,2416.59,,United Kingdom,2010-12-07 15:34:00
537645,107,2448.29,,United Kingdom,2010-12-07 15:34:00
537646,67,406.6,17591.0,United Kingdom,2010-12-07 15:39:00
537648,22,402.61,12839.0,United Kingdom,2010-12-07 15:48:00
537649,7,112.6,13807.0,United Kingdom,2010-12-07 15:48:00
537650,13,289.35,16125.0,United Kingdom,2010-12-07 15:48:00
537653,34,268.73,17897.0,United Kingdom,2010-12-07 15:54:00
537654,21,135.05,,United Kingdom,2010-12-07 15:59:00
537655,8,111.15,15081.0,United Kingdom,2010-12-07 16:20:00
537657,5,9639.12,18102.0,United Kingdom,2010-12-07 16:42:00
537658,3,395.76,18102.0,United Kingdom,2010-12-07 16:43:00
537659,9,15885.49,18102.0,United Kingdom,2010-12-07 16:43:00
537664,1,46.8,15024.0,United Kingdom,2010-12-07 17:05:00
537665,6,139.86,16365.0,United Kingdom,2010-12-07 17:19:00
537666,536,5058.04,,United Kingdom,2010-12-07 18:36:00
537667,1,326.4,17870.0,United Kingdom,2010-12-08 08:12:00
537668,2,48.8,14821.0,United Kingdom,2010-12-08 08:43:00
537669,9,164.25,16863.0,United Kingdom,2010-12-08 08:58:00
537670,10,514.39,13078.0,United Kingdom,2010-12-08 09:07:00
537671,15,328.45,13267.0,United Kingdom,2010-12-08 09:20:00
537672,18,328.01,13050.0,United Kingdom,2010-12-08 09:30:00
537673,7,522.7,12709.0,Germany,2010-12-08 09:49:00
537674,19,319.18,15628.0,United Kingdom,2010-12-08 09:51:00
537675,1,5.04,,United Kingdom,2010-12-08 09:53:00
537676,8,258.9,12386.0,Australia,2010-12-08 09:53:00
537678,9,356.91,16779.0,United Kingdom,2010-12-08 09:56:00
537679,5,24.59,,United Kingdom,2010-12-08 10:05:00
537680,13,253.24,13599.0,United Kingdom,2010-12-08 10:11:00
537681,7,304.2,13329.0,United Kingdom,2010-12-08 10:11:00
537682,4,99.6,13599.0,United Kingdom,2010-12-08 10:13:00
537683,20,365.4,12921.0,United Kingdom,2010-12-08 10:14:00
537685,19,204.87,18077.0,United Kingdom,2010-12-08 10:21:00
537686,3,225.0,14744.0,United Kingdom,2010-12-08 10:21:00
537687,1,0.0,,United Kingdom,2010-12-08 10:26:00
537688,19,702.1,17406.0,United Kingdom,2010-12-08 10:35:00
537689,17,301.52,15750.0,United Kingdom,2010-12-08 10:36:00
537690,15,329.36,13983.0,United Kingdom,2010-12-08 10:38:00
537691,20,310.57,13842.0,United Kingdom,2010-12-08 10:39:00
537692,49,671.21,14796.0,United Kingdom,2010-12-08 10:40:00
537693,11,173.55,12441.0,France,2010-12-08 10:45:00
537694,14,158.25,14901.0,United Kingdom,2010-12-08 10:46:00
537698,4,468.68,13199.0,United Kingdom,2010-12-08 10:51:00
537700,3,309.0,18229.0,United Kingdom,2010-12-08 10:51:00
537707,14,303.86,14032.0,United Kingdom,2010-12-08 10:53:00
537738,17,287.08,17706.0,United Kingdom,2010-12-08 11:02:00
537743,9,151.95,17706.0,United Kingdom,2010-12-08 11:02:00
537751,2,38.8,17706.0,United Kingdom,2010-12-08 11:04:00
537754,21,157.6,16081.0,United Kingdom,2010-12-08 11:16:00
537755,9,411.44,16525.0,United Kingdom,2010-12-08 11:31:00
537757,8,314.1,17975.0,United Kingdom,2010-12-08 11:38:00
537758,10,105.72,16122.0,United Kingdom,2010-12-08 11:41:00
537759,12,203.64,13126.0,United Kingdom,2010-12-08 11:42:00
537760,4,307.82,15973.0,United Kingdom,2010-12-08 11:42:00
537761,1,19.8,13126.0,United Kingdom,2010-12-08 11:43:00
537762,27,569.4,16558.0,United Kingdom,2010-12-08 12:01:00
537764,44,145.93,16893.0,United Kingdom,2010-12-08 12:06:00
537765,38,215.88,14606.0,United Kingdom,2010-12-08 12:08:00
537766,4,651.6,17677.0,United Kingdom,2010-12-08 12:08:00
537767,1,350.4,15100.0,United Kingdom,2010-12-08 12:09:00
537768,2,39.0,15750.0,United Kingdom,2010-12-08 12:11:00
537769,45,205.64,15021.0,United Kingdom,2010-12-08 12:17:00
537770,15,295.66,15529.0,United Kingdom,2010-12-08 12:24:00
537771,9,450.92,15498.0,United Kingdom,2010-12-08 12:29:00
537772,59,316.46,18043.0,United Kingdom,2010-12-08 12:35:00
537773,59,382.27,16016.0,United Kingdom,2010-12-08 12:36:00
537774,4,281.0,14060.0,United Kingdom,2010-12-08 12:40:00
537775,45,910.14,17722.0,United Kingdom,2010-12-08 12:41:00
537780,6,127.05,17324.0,United Kingdom,2010-12-08 12:45:00
537781,127,513.6,17341.0,United Kingdom,2010-12-08 12:46:00
537789,14,623.42,14051.0,United Kingdom,2010-12-08 12:49:00
537791,2,147.4,16233.0,United Kingdom,2010-12-08 12:51:00
537792,19,148.23,16385.0,United Kingdom,2010-12-08 12:56:00
537793,27,2746.75,15032.0,United Kingdom,2010-12-08 12:57:00
537794,60,414.43,16713.0,United Kingdom,2010-12-08 13:01:00
537795,15,312.9,17213.0,United Kingdom,2010-12-08 13:03:00
537796,6,405.16,18061.0,United Kingdom,2010-12-08 13:03:00
537799,11,142.95,15916.0,United Kingdom,2010-12-08 13:07:00
537800,10,69.79,12748.0,United Kingdom,2010-12-08 13:08:00
537801,5,403.25,15221.0,United Kingdom,2010-12-08 13:08:00
537802,30,692.94,13455.0,United Kingdom,2010-12-08 13:11:00
537803,2,89.5,15916.0,United Kingdom,2010-12-08 13:14:00
537804,11,130.64,12748.0,United Kingdom,2010-12-08 13:17:00
537806,10,372.97,13113.0,United Kingdom,2010-12-08 13:21:00
537808,17,251.09,15311.0,United Kingdom,2010-12-08 13:23:00
537809,7,118.3,14217.0,United Kingdom,2010-12-08 13:28:00
537810,1,23.85,15032.0,United Kingdom,2010-12-08 13:30:00
537811,2,268.86,17262.0,United Kingdom,2010-12-08 13:30:00
537813,7,376.3,18259.0,United Kingdom,2010-12-08 13:38:00
537815,15,300.7,17676.0,United Kingdom,2010-12-08 13:49:00
537816,3,129.75,16679.0,United Kingdom,2010-12-08 13:51:00
537817,7,168.6,18269.0,United Kingdom,2010-12-08 13:53:00
537818,53,1149.29,12766.0,Portugal,2010-12-08 13:53:00
537819,17,397.6,15298.0,United Kingdom,2010-12-08 13:55:00
537822,30,566.95,13523.0,United Kingdom,2010-12-08 14:22:00
537823,589,6073.71,,United Kingdom,2010-12-08 14:25:00
537825,28,222.5,15005.0,United Kingdom,2010-12-08 14:36:00
537826,21,272.34,15581.0,United Kingdom,2010-12-08 14:38:00
537827,1,63.0,15332.0,Lithuania,2010-12-08 14:43:00
537828,30,478.89,15680.0,United Kingdom,2010-12-08 14:43:00
537829,19,525.8,15498.0,United Kingdom,2010-12-08 14:46:00
537830,15,197.8,13649.0,United Kingdom,2010-12-08 14:46:00
537831,11,106.77,17894.0,United Kingdom,2010-12-08 14:50:00
537833,1,590.0,13270.0,United Kingdom,2010-12-08 14:53:00
537836,1,103.68,14866.0,United Kingdom,2010-12-08 14:58:00
537837,14,313.72,13077.0,United Kingdom,2010-12-08 14:59:00
537839,9,12.87,,United Kingdom,2010-12-08 15:02:00
537840,15,305.45,13531.0,United Kingdom,2010-12-08 15:03:00
537841,1,320.0,13848.0,United Kingdom,2010-12-08 15:10:00
537842,15,159.51,13140.0,United Kingdom,2010-12-08 15:12:00
537843,9,171.15,15713.0,United Kingdom,2010-12-08 15:16:00
537844,37,190.34,17999.0,United Kingdom,2010-12-08 15:17:00
537845,4,71.4,17690.0,United Kingdom,2010-12-08 15:23:00
537846,5,201.6,15347.0,United Kingdom,2010-12-08 15:25:00
537847,6,180.4,14766.0,United Kingdom,2010-12-08 15:33:00
537848,1,180.0,13777.0,United Kingdom,2010-12-08 15:35:00
537849,1,75.0,13777.0,United Kingdom,2010-12-08 15:35:00
537850,25,318.84,16722.0,United Kingdom,2010-12-08 15:38:00
537851,7,356.4,13758.0,United Kingdom,2010-12-08 15:39:00
537852,86,2671.27,17340.0,United Kingdom,2010-12-08 15:56:00
537854,5,154.8,13984.0,United Kingdom,2010-12-08 15:58:00
537855,31,263.25,15996.0,United Kingdom,2010-12-08 15:59:00
